id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_12th-Chemistry-II_0018,A,Chemistry-II,chemistry-ii,0,0,1,B,C,A,"তড়িৎ বিশ্লেষণে কোনটি আগে চার্জমুক্ত হবে? A. Pt^{2+} B. Cu^{2+} C. Cd^{2+} D. Mn^{2+} Answer with only A, B, C, or D.","torit bishleshone konoti age charjomukt hobe? A. Pt^{2+} B. Cu^{2+} C. Cd^{2+} D. Mn^{2+} Answer with only A, B, C, or D.","Which one will charge free first in electrolysis? A. Pl^{2+} B. Cu^{2+} C. Cd^{2+} D. Mn^{2+} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0034,A,Chemistry-II,chemistry-ii,1,0,0,A,D,D,"Zn/Zn^{2+} এবং Ag/Ag^{+} তড়িৎদ্বারের জারণ বিভব যথাক্রমে + 0.76V এবং -0.769V হলে, তড়িৎ কোষটির মোট বিভব কত? A. \text{+ 1.529V} B. \text{+ 0.779V} C. \text{+ 0.039V} D. \text{- 1.529V} Answer with only A, B, C, or D.","Zn/Zn^{2+} ebong Ag/Ag^{+} toritodbarer jaron bibhob jothakrome + 0.76V ebong -0.769V hole, torit koshotir mot bibhob kot? A. \text{+ 1.529V} B. \text{+ 0.779V} C. \text{+ 0.039V} D. \text{- 1.529V} Answer with only A...","If oxidation potential of Zn/Zn^{2+} and Ag/Ag^{+} are +0.76V and -0.769V respectively, what is the total potential of electric cell? A. \text{+ 1.529V} B. \text{+ 0.779V} C. \text{+ 0.039V} D. \text{- 1.529V} Answer..."
benqa_ext_12th-Chemistry-II_0047,C,Chemistry-II,chemistry-ii,0,0,1,B,B,C,"0.05M গ্লুকোজ দ্রবণের ঘনমাত্রা ppm এককে কত হবে? A. 900 B. 4500 C. 9000 D. 18000 Answer with only A, B, C, or D.","0.05M glukoj droboner ghonomatra ppm ekoke kot hobe? A. 900 B. 4500 C. 9000 D. 18000 Answer with only A, B, C, or D.","How will be the concentration of 0.05M glucose solution in ppm unit? A. 900 B. 4500 C. 9000 D. 18000 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0060,C,Chemistry-II,chemistry-ii,1,0,1,C,A,C,"কোনটি পানির অস্থায়ী খরতার জন্য দায়ী? A. CaCO_{3} B. AlCl_{3} C. Mg(HCO_{3})_{2} D. FeSO_{4} Answer with only A, B, C, or D.","konoti panir osthayi khorotar jony dayi? A. CaCO_{3} B. AlCl_{3} C. Mg(HCO_{3})_{2} D. FeSO_{4} Answer with only A, B, C, or D.","Which one is liable for temporary hardness of water? A. CaCO_{3} B. AlCl_{3} C. Mg(HCO_{3})_{2} D. FeSO_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0094,D,Chemistry-II,chemistry-ii,1,0,1,D,C,D,"কোনটি পরমশূণ্য তাপমাত্রা? A. 0^oC B. 25^oC C. 273K D. -273^oC Answer with only A, B, C, or D.","konoti poromoshuny tapomatra? A. 0^oC B. 25^oC C. 273K D. -273^oC Answer with only A, B, C, or D.","Which one is absolute zero temperatur? A. 0\degree C B. 25\degree C C. 273 K D. - 273\degree C Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0110,C,Chemistry-II,chemistry-ii,0,0,1,D,D,C,5H_{2}C_{2}O_{4} + 2KMnO_{4} + 3H_{2}SO_{4} \rightarrow 10C_{2} + 2MnSO{4} + 8H_{2}O + K_{2}SO_{4} বিক্রিয়াটিতে- i. H_{2}SO_{4} একটি জারক ii. KMnO_{4} এ Mn এর জারণ মান = +7 iii. H_{2}C_{2}O_{4} বিজারক পদার্থ নিচের কোন...,5H_{2}C_{2}O_{4} + 2KMnO_{4} + 3H_{2}SO_{4} \rightarrow 10C_{2} + 2MnSO{4} + 8H_{2}O + K_{2}SO_{4} bikriyatite- i. H_{2}SO_{4} ekoti jarok ii. KMnO_{4} e Mn er jaron man = +7 iii. H_{2}C_{2}O_{4} bijarok podarth niche...,5H_{2}C_{2}O_{4} + 2KMnO_{4} + 3H_{2}SO_{4} \rightarrow 10CO_{2} + 2MnSO_{4} + 8H_{2}O + K_{2}SO_{4} In this reaction- i. H_{2}SO_{4} is an oxidizing agent ii. oxidatio number of Mn in KMnO_{4} is +7 iii. H_{2}C_{2}O_...
benqa_ext_12th-Chemistry-II_0121,A,Chemistry-II,chemistry-ii,1,0,0,A,D,D,"22g CO_{2} এর জন্য আদর্শ গ্যাস সমীকরণ কোনটি? A. 2PV = RT B. PV = 2RT C. PV = 22RT D. PV = RT Answer with only A, B, C, or D.","22g CO_{2} er jony adorsh gyas somikoron konoti? A. 2PV = RT B. PV = 2RT C. PV = 22RT D. PV = RT Answer with only A, B, C, or D.","Which is the ideal gas equation for 22g of CO_{2}? A. 2PV = RT B. PV = 2RT C. PV = 22RT D. PV = RT Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0130,D,Chemistry-II,chemistry-ii,1,0,1,D,A,D,"কোন যৌগে ক্লোরিনের জারণ মান সর্বোচ্চ? A. HClO B. HClO_2 C. HClO_{3} D. HClO_{4} Answer with only A, B, C, or D.","kon jouge kloriner jaron man sorbochch? A. HClO B. HClO_2 C. HClO_{3} D. HClO_{4} Answer with only A, B, C, or D.","In which compound, Chlorine has highest oxidation number? A. HClO B. HClO_{2} C. HClO_{3} D. HCIO_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0144,C,Chemistry-II,chemistry-ii,1,0,1,C,B,C,"অ্যালকিনের সাধারণ সংকেত কোনটি? A. C_nH_{2n+2} B. C_nH_{2n+1} C. C_nH_{2n} D. C_nH{2n-2} Answer with only A, B, C, or D.","alokiner sadharon songket konoti? A. C_nH_{2n+2} B. C_nH_{2n+1} C. C_nH_{2n} D. C_nH{2n-2} Answer with only A, B, C, or D.","Which one is the general formula of Alkene? A. C_{a}H_{2n + 2} B. C_{a}H_{2n + 1}^{-} C. C_{a}H_{2n} D. C_{a}H_{2n - 2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0160,D,Chemistry-II,chemistry-ii,1,0,0,D,B,B,"তড়িৎ বিশ্লষণকালে নিচের কোন আয়নটি আগে চার্জমুক্ত হবে? A. NO_{3}^{-} B. Cl^{-} C. SO_{4}^{2-} D. OH_{-} Answer with only A, B, C, or D.","torit bishloshonokale nicher kon ayonoti age charjomukt hobe? A. NO_{3}^{-} B. Cl^{-} C. SO_{4}^{2-} D. OH_{-} Answer with only A, B, C, or D.","Which ion of the following will be freed of charge first during electrolysis? A. NO_{3}^{-} B. Cl^{-} C. SO_{4}^{2-} D. OH^{-} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0164,D,Chemistry-II,chemistry-ii,1,0,0,D,B,C,"খাদ্য লবণের জলীয় দ্রবণকে তড়িৎ বিশ্লেষণ করলে ক্যাথোডে কোন গ্যাসটি মুক্ত হয়? A. O_{2} B. N_{2} C. Cl_{2} D. H_{2} Answer with only A, B, C, or D.","khaddo loboner joliy drobonoke torit bishleshon korole kyathode kon gyasoti mukt hoy? A. O_{2} B. N_{2} C. Cl_{2} D. H_{2} Answer with only A, B, C, or D.","Which gas is freed in cathode during the electrolysis of the aquous solution of edible salt? A. O_{2} B. N_{2} C. Cl_{2} D. H_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0191,D,Chemistry-II,chemistry-ii,0,0,1,B,B,D,"3H_{2}S + 2HNO_{3} \rightarrow 2NO + 3S + 4H_{2}O বিক্রিয়াটিতে H_{2}S এর ভূমিকা কী? A. টাইট্রান্ট B. টাইট্রেট C. জারক D. বিজারক Answer with only A, B, C, or D.","3H_{2}S + 2HNO_{3} \rightarrow 2NO + 3S + 4H_{2}O bikriyatite H_{2}S er bhumika ki? A. taitrant B. taitret C. jarok D. bijarok Answer with only A, B, C, or D.","In 3H_{2}S + 2HNO_{3} \rightarrow 2NO +3S + 4H_{2}O reaction, the role H_{2}S is- A. Titrant B. Titrate C. Oxidant D. Reductant Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0206,C,Chemistry-II,chemistry-ii,1,0,1,C,B,C,"অ্যানথ্রাইসিন অণুতে \pi (পাই) ইলেকট্রন সংখ্যা কত? A. 6 B. 10 C. 14 D. 16 Answer with only A, B, C, or D.","anothraisin onute \pi (pai) ilekotron songkhya kot? A. 6 B. 10 C. 14 D. 16 Answer with only A, B, C, or D.","How many \pi (pie) electrons are present in anthracin molecule? A. 6 B. 10 C. 14 D. 16 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0234,A,Chemistry-II,chemistry-ii,1,0,1,A,B,A,"গ্রিন হাউস গ্যাসের মধ্যে নিম্নের কোনটি বায়ুমণ্ডলে সবচেয়ে বেশি থাকে? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D.","grin haus gyaser modhye nimner konoti bayumondole sobocheye beshi thake? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D.","Which green house of the following is found largely in atmosphere? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0239,D,Chemistry-II,chemistry-ii,0,0,1,B,A,D,"CH_{3} - CH_{2} - COONa + NaOH \xrigharrow[\Delta]{CaO} A + Na_{2}CO_{3} উদ্দীপকের 'A' যৌগটি- A. প্রোপেন B. প্রোপিন C. বিউটেন D. ইথেন Answer with only A, B, C, or D.","CH_{3} - CH_{2} - COONa + NaOH \xrigharrow[\Delta]{CaO} A + Na_{2}CO_{3} uddipoker 'A' jougoti- A. propen B. propin C. biuten D. ithen Answer with only A, B, C, or D.","CH_{3}-CH_{2}-COONa+NaOH\xrightarrow[\Delta]{CaO}A+Na_{2}CO_{3} 'A' compound of the stem is- A. Propane B. Propine C. Butane D. Ethane Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0248,A,Chemistry-II,chemistry-ii,0,0,1,B,B,A,"প্রমাণ হাইড্রোজেন তড়িৎদ্বারের বিভবের মান কত? A. 0.0 V B. \text{1.34 V} C. \text{+ 1.00 V} D. \text{+ 1.76 V} Answer with only A, B, C, or D.","proman haidrojen toritodbarer bibhober man kot? A. 0.0 V B. \text{1.34 V} C. \text{+ 1.00 V} D. \text{+ 1.76 V} Answer with only A, B, C, or D.","What is the value of standard hydrogen electrode? A. 0.0V B. -1.34V C. \text+1.00V D. \text+1.76V Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0259,D,Chemistry-II,chemistry-ii,0,0,1,C,C,D,"ডাল্টনের আংশিক চাপ সূত্র প্রযোজ্য কোন ক্ষেত্রে? A. F{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D.","daltoner angshik chap sutr projojy kon kshetre? A. F{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D.","In which case is Dalton's partial pressure law applicable? A. F_{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0262,D,Chemistry-II,chemistry-ii,0,0,1,A,C,D,"কোনটি নিউক্লিওফাইল? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D.","konoti niukliofail? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D.","Which one is nucleophile? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0271,A,Chemistry-II,chemistry-ii,1,0,1,A,C,A,"প্রমাণ দ্রবণ কোনটি? A. 1.0 M H_{2}SO_{4} B. 1.0 g H_{2}SO_{4} C. 1.0 m H_{2}SO_{4} D. 1.0 mol H_{2}SO_{4} Answer with only A, B, C, or D.","proman drobon konoti? A. 1.0 M H_{2}SO_{4} B. 1.0 g H_{2}SO_{4} C. 1.0 m H_{2}SO_{4} D. 1.0 mol H_{2}SO_{4} Answer with only A, B, C, or D.","Which one is standard solution? A. 1.0M H_{2}SO_{4} B. 1.0g H_{2}SO_{4} C. 1.0ml H_{2}SO_{4} D. 1.0mol H_{2}SO_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0283,A,Chemistry-II,chemistry-ii,0,0,1,B,B,A,"WHO কর্তৃক অনুমোদিত পানীয় জলের pH মান- A. 6.5-8.5 B. 6.5-9.2 C. 4.5-9.5 D. 4.5-9.8 Answer with only A, B, C, or D.","WHO kortrik onumodit paniy joler pH man- A. 6.5-8.5 B. 6.5-9.2 C. 4.5-9.5 D. 4.5-9.8 Answer with only A, B, C, or D.","According to WHO the standard pH value of soft water should be? A. 6.5 \sim 8.5 B. 6.5 \sim 9.2 C. 4.5 \sim 9.5 D. 4.5 \sim 9.8 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0284,B,Chemistry-II,chemistry-ii,0,0,1,A,D,B,"কোনটিতে একই সাথে অ্যালকোহল ও এসিডের কার্যকরী মূলক বিদ্যমান? A. অক্সালিক এসিড B. ল্যাকটিক এসিড C. ম্যালেয়িক এসিড D. ফিউমারিক এসিড Answer with only A, B, C, or D.","konotite ekoi sathe alokohol o esider karyokori mulok bidyoman? A. oksalik esid B. lyakotik esid C. myaleyik esid D. fiumarik esid Answer with only A, B, C, or D.","Which compound has acidic and alcoholic functional groups together? A. Oxalic acid B. Lactic acid C. Malic acid D. Fumaric acid Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0366,D,Chemistry-II,chemistry-ii,1,0,1,D,B,D,"বিক্রিয়াকালে অম্লীয় KMnO_{4} এর কেন্দ্রীয় পরমাণু কয়টি ইলেকট্রন গ্রহণ করে? A. 2 B. 3 C. 4 D. 5 Answer with only A, B, C, or D.","bikriyakale omliy KMnO_{4} er kendriy poromanu koyoti ilekotron grohon kore? A. 2 B. 3 C. 4 D. 5 Answer with only A, B, C, or D.","How many electron does the central atom of acidic KMnO_{4} receive during reaction? A. 2 B. 3 C. 4 D. 5 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0051,A,Chemistry-I,chemistry-i,1,0,1,A,D,A,"কীসের পরিবর্তনের ফলে সাম্যধ্রুবকের মান পরিবর্তিত হয়? A. তাপমাত্রা B. ঘনমাত্রা C. আয়তন D. প্রভাবক Answer with only A, B, C, or D.","kiser poribortoner fole samyodhruboker man poribortit hoy? A. tapomatra B. ghonomatra C. ayoton D. probhabok Answer with only A, B, C, or D.","As a result of what changes the value of the equilibrium constant changes? A. Temperature B. Concentration C. Volume D. Catalyst Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0103,B,Chemistry-I,chemistry-i,0,0,1,D,D,B,"NH_{4}^{+} আয়নের সংকরণ কোনটি? A. dsp^{2} B. sp^{3} C. sp^{2} D. sp Answer with only A, B, C, or D.","NH_{4}^{+} ayoner songkoron konoti? A. dsp^{2} B. sp^{3} C. sp^{2} D. sp Answer with only A, B, C, or D.","""Which is the hybridization of NH_{4}^{+} ion? A. dsp^{2} B. sp^{3} C. sp^{2} D. sp Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0107,B,Chemistry-I,chemistry-i,0,0,1,D,D,B,"বেরিয়াম কার্বাইড +HCl\rightarrow A+B(g); এখানে B এর ক্ষেত্রে প্রযোজ্য, এতে বিদ্যমান- i. sp সংকরণ ii. হাইড্রোজেন বন্ধন iii. S ব্লক মৌল A. i B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","beriyam karbaid +HCl\rightarrow A+B(g); ekhane B er kshetre projojy, ete bidyoman- i. sp songkoron ii. haidrojen bondhon iii. S blok moul A. i B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Barium carbide+HCI\rightarrow A+B(g),applicable for the B; it consists- i.sp hybridization ii.Hydrogen bond iii.S-block element Which one is correct? A. i B. i&iii C. ii&iii D. i.ii,&iii Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0116,B,Chemistry-I,chemistry-i,0,0,1,D,D,B,"নিচের কোনটির জন্য বোর পরমাণু মডেল প্রযোজ্য? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D.","nicher konotir jony bor poromanu model projojy? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D.","Which one of the following is applicable for Bohr's atom model? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0127,C,Chemistry-I,chemistry-i,1,0,1,C,A,C,"পানি তরল হওয়ার জন্য নিচের কোন বন্ধন দায়ী A. আয়নিক বন্ধন B. সমযোজী বন্ধন C. হাইড্রোজেন বন্ধন D. ধাতব বন্ধব Answer with only A, B, C, or D.","pani torol hooyar jony nicher kon bondhon dayi A. ayonik bondhon B. somojoji bondhon C. haidrojen bondhon D. dhatob bondhob Answer with only A, B, C, or D.","Which bond is responsbible for liquifying the water? A. Ionic bond B. Covalent bond C. Hydrogen bond D. Metallic bond Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0130,A,Chemistry-I,chemistry-i,0,0,1,D,D,A,"পানির আয়নিক গুণফলের মান কত? A. 1.0 \times 10^{-14} B. 1.0 \times 10^{-7} C. 1.0 \times 10^{-12} D. 1.0 \times 10^{-15} Answer with only A, B, C, or D.","panir ayonik gunofoler man kot? A. 1.0 \times 10^{-14} B. 1.0 \times 10^{-7} C. 1.0 \times 10^{-12} D. 1.0 \times 10^{-15} Answer with only A, B, C, or D.","What is the value of ionic product of water? A. 1.0 \times 10^{-14} B. 1.0 \times 10^{-7} C. 1.0 \times 10^{-12} D. 1.0 \times 10^{-15} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0132,A,Chemistry-I,chemistry-i,0,0,1,B,B,A,"K_{c} এর মানের ক্ষেত্রে কোনটি সঠিক? A. এর মান 1 হতে পারে B. এর মান প্রভাবকের উপর নির্ভর করে C. এর মান চাপের উপর নির্ভর করে D. এর মান অসীম হতে পারে Answer with only A, B, C, or D.","K_{c} er maner kshetre konoti sothik? A. er man 1 hote pare B. er man probhaboker upor nirbhor kore C. er man chaper upor nirbhor kore D. er man osim hote pare Answer with only A, B, C, or D.","In case of the value of K_{c},which one is correct? A. May be 1 B. Depends on catalyst C. Depends on pressure D. May be infinitive Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0133,B,Chemistry-I,chemistry-i,0,0,1,D,D,B,"মানবদেহে কোন বাফারটি pH নিয়ন্ত্র করে? A. CH_{3}COOH + HCO_{3}^{-} B. H_{2}CO_{3} + NaHCO_{3} C. NH_{4}OH + NH_{4}Cl D. CH_{3}COOH + CH_{3}COONa Answer with only A, B, C, or D.","manobodehe kon bafaroti pH niyontr kore? A. CH_{3}COOH + HCO_{3}^{-} B. H_{2}CO_{3} + NaHCO_{3} C. NH_{4}OH + NH_{4}Cl D. CH_{3}COOH + CH_{3}COONa Answer with only A, B, C, or D.","Which of the following buffers controls the pH of the human body? A. CH_{3}COOH+HCO_{3}^{-} B. H_{2}CO_{3}+NaHCO_{3} C. NH_{4}OH + NH_{4}C D. CH_{3}COOH+CH_{3}COONa Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0142,D,Chemistry-I,chemistry-i,0,0,1,C,A,D,"কোনটিতে সমযোজী বন্ধন অনুপস্থিত? A. HBr B. H_{2}S C. BeCl_{2} D. CaF_{2} Answer with only A, B, C, or D.","konotite somojoji bondhon onuposthit? A. HBr B. H_{2}S C. BeCl_{2} D. CaF_{2} Answer with only A, B, C, or D.","In which compound covalent bond is absent? A. HBr B. H_{2}S C. BeCI_{2} D. CaF_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0157,C,Chemistry-I,chemistry-i,1,0,0,C,B,B,"sp-সংকরিত হলে অণুর আকৃতি কী হবে? A. পিরামিডীয় B. ত্রিকোণাকার ত্রিভুজ C. সরলরৈখিক D. চতুস্তলকীয় Answer with only A, B, C, or D.","sp-songkorit hole onur akriti ki hobe? A. piramidiy B. trikonakar tribhuj C. soroloroikhik D. chotustolokiy Answer with only A, B, C, or D.","What is molecular shape with sp hybridization ? A. pyramidal B. Triangular triangle C. Linear D. Tetrahedral Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0169,B,Chemistry-I,chemistry-i,0,0,1,D,D,B,"সবুজ রসাায়নের অন্তর্ভুক্ত- i. কক্ষ তাপমাত্রা ও চাপে বিক্রিয়া সংঘটনের চেষ্টা ii. নবায়নযোগ্য কাঁচামাল কম ব্যবহার করা iii. মাধ্যমিক গৌণ উৎপাদ হ্রাস করা নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii An...",sobuj rosaayoner ontorbhukt- i. koksh tapomatra o chape bikriya songghotoner cheshta ii. nobayonojogy kanchamal kom byobohar kora iii. madhyomik goun utopad hras kora nicher konoti sothik? A. i o ii B. i o iii C. ii o...,"Green chemistry includes- i.attempts to organize reaction at room temperature pressure ii.to use less renewable raw materials iii.to reduce secondary product A. i&ii B. i&iii C. ii&iii D. I,ii&iii Answer with only A,..."
benqa_ext_12th-Chemistry-I_0175,A,Chemistry-I,chemistry-i,0,0,1,B,B,A,"কোনটির আয়নিকরণ শক্তি বেশি? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D.","konotir ayonikoron shokti beshi? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D.","Which one's ionization potential is the highest? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0177,A,Chemistry-I,chemistry-i,0,0,1,C,B,A,"[Zn(NH_{3})_{4}]^{2+} এ Zn এর সংকরণ কোনটি? A. sp^{3} B. sp^{3}d C. sp^{3}d^{2} D. sp^{2}d Answer with only A, B, C, or D.","[Zn(NH_{3})_{4}]^{2+} e Zn er songkoron konoti? A. sp^{3} B. sp^{3}d C. sp^{3}d^{2} D. sp^{2}d Answer with only A, B, C, or D.","What is the hybridisation of Zn in [Zn(NH_{3})_{4}]^{2-}? A. sp^{3} B. sp^{3}d C. sp^{3}d^{2} D. sp^{2}d Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0185,D,Chemistry-I,chemistry-i,1,0,1,D,B,D,"কোনটি এন্টি অক্সিডেন্ট? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D.","konoti enti oksident? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D.","Which one in antioxidant? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0207,B,Chemistry-I,chemistry-i,0,0,1,A,A,B,"দ্রবণের pH = 3.6 হলে H^{+} আয়নের ঘনমাত্রা কত? A. 3.5\times 10^{-4} M B. 2.5\times 10^{-4} M C. 1.5\times 10^{-4} M D. 0.5\times 10^{-4} Answer with only A, B, C, or D.","droboner pH = 3.6 hole H^{+} ayoner ghonomatra kot? A. 3.5\times 10^{-4} M B. 2.5\times 10^{-4} M C. 1.5\times 10^{-4} M D. 0.5\times 10^{-4} Answer with only A, B, C, or D.","What is the concentration of H^{+} ion if pH=3.6 of aqueous solution? A. 3.5\times 10^{-4} M B. 2.5\times 10^{-4} M C. 1.5\times 10^{-4} M D. 0.5\times 10^{-4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0220,B,Chemistry-I,chemistry-i,1,0,1,B,A,B,"A+O_{2}\xrightarrow[]{অ্যাসিটোব্যাক্টর}CH_{3}COOH বিক্রিয়াটিতে 'A' যৌগটি হলো- A. মিথানল B. ইথানল C. মিথান্যাল D. ইথান্যাল Answer with only A, B, C, or D.","A+O_{2}\xrightarrow[]{asitobyaktor}CH_{3}COOH bikriyatite 'A' jougoti holo- A. mithanol B. ithanol C. mithanyal D. ithanyal Answer with only A, B, C, or D.","A+O_{2}\xrightarrow[]{Acetobactor}CH_{3}COOH In this reaction 'A' is- A. Methanol B. Ethanol C. Methanal D. Ethanal Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0226,C,Chemistry-I,chemistry-i,0,0,1,B,D,C,"ইলেকট্রন আসক্তি যে সকল নিয়ামক দ্বারা প্রভাবিত হয়- i. পারমাণবিক ভর ii. পরমাণুর আকার iii. কার্যকর নিউক্লিয়ার আধান নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","ilekotron asokti je sokol niyamok dwara probhabit hoy- i. paromanobik bhor ii. poromanur akar iii. karyokor niukliyar adhan nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B,...","Electron affinity depends on- i.atomic mass ii.atomic size iii.active nuclear charge Which one is correct? A. i&ii B. i&iii C. ii&iii D. I,ii&iii Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0229,A,Chemistry-I,chemistry-i,0,0,1,B,C,A,"প্রাকৃতিক অ্যান্টি অক্সিডেন্ট কোনটি? A. বিটা ক্যারোটিন B. ভিনেগার C. BHT D. BHA Answer with only A, B, C, or D.","prakritik anti oksident konoti? A. bita kyarotin B. bhinegar C. BHT D. BHA Answer with only A, B, C, or D.","Which one is natural antioxidant? A. Beta-Carotine B. Vinegar C. BHT D. BHA Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0231,C,Chemistry-I,chemistry-i,1,0,1,C,B,C,"H_{2}S অণুর বন্ধন কোণ কত? A. 109^{\circ} B. 107^{\circ} C. 92^{\circ} D. 72^{\circ} Answer with only A, B, C, or D.","H_{2}S onur bondhon kon kot? A. 109^{\circ} B. 107^{\circ} C. 92^{\circ} D. 72^{\circ} Answer with only A, B, C, or D.","What is the bond angle of H2S? A. 109^{\circ} B. 107^{\circ} C. 92^{\circ} D. 72^{\circ} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0262,C,Chemistry-I,chemistry-i,0,0,1,D,D,C,"নিম্নের কোন মৌলটি ব্যতিক্রমী ইলেকট্রন বিন্যাস দেখায়? A. Zn B. Fe C. Cu D. Pb Answer with only A, B, C, or D.","nimner kon mouloti byotikromi ilekotron binyas dekhay? A. Zn B. Fe C. Cu D. Pb Answer with only A, B, C, or D.","Which clement shows exceptional electronic configuration? A. Zn B. Fe C. Cu D. Pb Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0285,D,Chemistry-I,chemistry-i,1,0,1,D,B,D,"নিচের কোনটি অভিজাত গ্যাস A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D.","nicher konoti obhijat gyas A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D.","Which of the following is a noble gas? A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0287,C,Chemistry-I,chemistry-i,0,0,1,B,A,C,"NH_{4}^{+} এর আকৃতি কোনটি? A. অষ্টতলকীয় B. দ্বি-পিরামিডীয় C. চতুস্তলকীয় D. পিরামিডীয় Answer with only A, B, C, or D.","NH_{4}^{+} er akriti konoti? A. oshtotolokiy B. dwi-piramidiy C. chotustolokiy D. piramidiy Answer with only A, B, C, or D.","What is the shape of NH_{4}^{+}? A. Octahedral B. Bipyramidal C. Tetrahedral D. Pyramidal Answer with only A, B, C, or D."
