id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_12th-Chemistry-II_0157,A,Chemistry-II,chemistry-ii,1,0,1,A,C,A,"কোনটি নিউক্লিওফাইল- A. H_{2}O B. AlCl_{3} C. BF_{3} D. SO_{3} Answer with only A, B, C, or D.","konoti niukliofail- A. H_{2}O B. AlCl_{3} C. BF_{3} D. SO_{3} Answer with only A, B, C, or D.","Which one is Nucleophite? A. H_{2}O B. AlCl_{3} C. BF_{3} D. SO_{3} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0161,C,Chemistry-II,chemistry-ii,1,0,0,C,D,A,"নাইট্রাইলের কার্যকরি মূলক কোনটি? A. \text{- NO_{2}} B. \text{- NC} C. \text{- CN} D. \text{- NH_{2}} Answer with only A, B, C, or D.","naitrailer karyokori mulok konoti? A. \text{- NO_{2}} B. \text{- NC} C. \text{- CN} D. \text{- NH_{2}} Answer with only A, B, C, or D.","Which of the following is the functional group of nitrite? A. \text{- NO_{2}} B. \text{- NC} C. \text{- CN} D. \text{- NH_{2}} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0213,B,Chemistry-II,chemistry-ii,1,0,0,B,D,C,"RMgX + CH_{3}COCH_{3} \rightarrow A \xrigharrow[H^{+}]{H_{2}O} B; B যৌগটি কী? A. জৈব এসিড B. 3\degree অ্যালকোহল C. 2\degree অ্যালকোহল D. 1\degree অ্যালকোহল Answer with only A, B, C, or D.","RMgX + CH_{3}COCH_{3} \rightarrow A \xrigharrow[H^{+}]{H_{2}O} B; B jougoti ki? A. joib esid B. 3\degree alokohol C. 2\degree alokohol D. 1\degree alokohol Answer with only A, B, C, or D.","RMgX + CH_{3}COCH_{3} \rightarrow A \xrightarrow[H^{+}]{H_{2}O}B; What is B? A. Organic acid B. 3\degree alcohol C. 2\degree alcohol D. 1\degree alcohol Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0215,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"নিচের কোনটি নিউক্লিওফাইল? A. CH_{3}CH_{2}OH B. FeCl_{3} C. SO_{3} D. BF_{3} Answer with only A, B, C, or D.","nicher konoti niukliofail? A. CH_{3}CH_{2}OH B. FeCl_{3} C. SO_{3} D. BF_{3} Answer with only A, B, C, or D.","Which one is the nucleophile? A. CH_{3}CH_{2}OH B. FeCl_{3} C. SO_{3} D. BF_{3} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0234,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"গ্রিন হাউস গ্যাসের মধ্যে নিম্নের কোনটি বায়ুমণ্ডলে সবচেয়ে বেশি থাকে? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D.","grin haus gyaser modhye nimner konoti bayumondole sobocheye beshi thake? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D.","Which green house of the following is found largely in atmosphere? A. CO_{2} B. CH_{4} C. O_{3} D. CFC Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0248,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"প্রমাণ হাইড্রোজেন তড়িৎদ্বারের বিভবের মান কত? A. 0.0 V B. \text{1.34 V} C. \text{+ 1.00 V} D. \text{+ 1.76 V} Answer with only A, B, C, or D.","proman haidrojen toritodbarer bibhober man kot? A. 0.0 V B. \text{1.34 V} C. \text{+ 1.00 V} D. \text{+ 1.76 V} Answer with only A, B, C, or D.","What is the value of standard hydrogen electrode? A. 0.0V B. -1.34V C. \text+1.00V D. \text+1.76V Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0259,D,Chemistry-II,chemistry-ii,1,0,1,D,C,D,"ডাল্টনের আংশিক চাপ সূত্র প্রযোজ্য কোন ক্ষেত্রে? A. F{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D.","daltoner angshik chap sutr projojy kon kshetre? A. F{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D.","In which case is Dalton's partial pressure law applicable? A. F_{2}, H_{2} B. CH_{4}, Cl_{2} C. NH_{3}, HCl D. N_{2}, O_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0262,D,Chemistry-II,chemistry-ii,1,0,1,D,C,D,"কোনটি নিউক্লিওফাইল? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D.","konoti niukliofail? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D.","Which one is nucleophile? A. AlCl_{3} B. FeCl_{3} C. BF_{3} D. H_{2}O Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0268,B,Chemistry-II,chemistry-ii,1,0,1,B,C,B,"মিথাইল অরেঞ্জের বর্ণ পরিবর্তনের pH সীমা কত? A. 7-10 B. 3-5 C. 5-8 D. 10-12 Answer with only A, B, C, or D.","mithail orenjer born poribortoner pH sima kot? A. 7-10 B. 3-5 C. 5-8 D. 10-12 Answer with only A, B, C, or D.","What is the range of pH change of methyl orange? A. 7 - 10 B. 3 - 5 C. 5 - 8 D. 10 - 12 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0271,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"প্রমাণ দ্রবণ কোনটি? A. 1.0 M H_{2}SO_{4} B. 1.0 g H_{2}SO_{4} C. 1.0 m H_{2}SO_{4} D. 1.0 mol H_{2}SO_{4} Answer with only A, B, C, or D.","proman drobon konoti? A. 1.0 M H_{2}SO_{4} B. 1.0 g H_{2}SO_{4} C. 1.0 m H_{2}SO_{4} D. 1.0 mol H_{2}SO_{4} Answer with only A, B, C, or D.","Which one is standard solution? A. 1.0M H_{2}SO_{4} B. 1.0g H_{2}SO_{4} C. 1.0ml H_{2}SO_{4} D. 1.0mol H_{2}SO_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0283,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"WHO কর্তৃক অনুমোদিত পানীয় জলের pH মান- A. 6.5-8.5 B. 6.5-9.2 C. 4.5-9.5 D. 4.5-9.8 Answer with only A, B, C, or D.","WHO kortrik onumodit paniy joler pH man- A. 6.5-8.5 B. 6.5-9.2 C. 4.5-9.5 D. 4.5-9.8 Answer with only A, B, C, or D.","According to WHO the standard pH value of soft water should be? A. 6.5 \sim 8.5 B. 6.5 \sim 9.2 C. 4.5 \sim 9.5 D. 4.5 \sim 9.8 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0284,B,Chemistry-II,chemistry-ii,1,0,1,B,D,B,"কোনটিতে একই সাথে অ্যালকোহল ও এসিডের কার্যকরী মূলক বিদ্যমান? A. অক্সালিক এসিড B. ল্যাকটিক এসিড C. ম্যালেয়িক এসিড D. ফিউমারিক এসিড Answer with only A, B, C, or D.","konotite ekoi sathe alokohol o esider karyokori mulok bidyoman? A. oksalik esid B. lyakotik esid C. myaleyik esid D. fiumarik esid Answer with only A, B, C, or D.","Which compound has acidic and alcoholic functional groups together? A. Oxalic acid B. Lactic acid C. Malic acid D. Fumaric acid Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-II_0330,A,Chemistry-II,chemistry-ii,0,0,1,D,D,A,S_{N}1 বিক্রিয়ায়- i. বিক্রিয়া ধাপ দুটি ii. সক্রিয়তার ক্রয়- 3\degree RX > 2\degree RX > 1\degree RX > CH_{3}X iii. বিক্রিয়া হার হ্যালোজেনো অ্যালকেন ও নিউক্লিওফাইল উভয়ের উপর নির্ভশীল নিচের কোনটি সঠিক? A. i ও ii B. i ও i...,S_{N}1 bikriyay- i. bikriya dhap duti ii. sokriyotar kroy- 3\degree RX > 2\degree RX > 1\degree RX > CH_{3}X iii. bikriya har hyalojeno aloken o niukliofail ubhoyer upor nirbhoshil nicher konoti sothik? A. i o ii B. i...,In S_{N}1 Reaction- i. steps of reaction are two ii. order of reactivity- 3\degree RX > 2\degree RX > 1\degree RX > CH_{3}X iii. rate of reaction depends on both helogeno alkane and neucleophile. Which one is correct?...
benqa_ext_12th-Chemistry-II_0371,A,Chemistry-II,chemistry-ii,1,0,1,A,D,A,"চাপের সাথে গ্যাসের আয়তনের পরিবর্তন হয় কোনটিতে? A. বয়েলের সূত্র B. চার্লসের সূত্র C. অ্যাভোগেড্রার সূত্র D. গ্রাহামের সূত্র Answer with only A, B, C, or D.","chaper sathe gyaser ayotoner poriborton hoy konotite? A. boyeler sutr B. charloser sutr C. abhogedrar sutr D. grahamer sutr Answer with only A, B, C, or D.","In which, pressure changes with volume of the gas? A. Boyle's law B. Charle's law C. Avogadro's law D. Graham's law Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0001,A,Chemistry-I,chemistry-i,1,0,1,A,C,A,"নিচের কোন অরবিটাল হুন্ডের নীতি প্রদর্শনে অক্ষম? A. s B. p C. d D. f Answer with only A, B, C, or D.","nicher kon orobital hunder niti prodorshone okshom? A. s B. p C. d D. f Answer with only A, B, C, or D.","Which orbital of the following is unable to obey""Hund's rule""? A. s B. p C. d D. f Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0003,D,Chemistry-I,chemistry-i,0,0,1,C,C,D,"ক্যালসিয়াম ফসফেটের দ্রাব্যতা গুণফল কোনটি? A. 27S^{3} B. S^{5} C. 27S^{5} D. 108S^{5} Answer with only A, B, C, or D.","kyalosiyam fosofeter drabyota gunofol konoti? A. 27S^{3} B. S^{5} C. 27S^{5} D. 108S^{5} Answer with only A, B, C, or D.","Which one of the following is the solubility product of calcium phosphate? A. 27s^{3} B. s^{5} C. 27s^{5} D. 108s^{5} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0050,A,Chemistry-I,chemistry-i,1,0,1,A,D,A,"কোনটি রঙিন যৌগ? A. NiSO_{4| B. Al_{2}(SO_{4})_{3} C. ZnSO_{4| D. Sc_{2}(SO_{4})_{3} Answer with only A, B, C, or D.","konoti rongin joug? A. NiSO_{4| B. Al_{2}(SO_{4})_{3} C. ZnSO_{4| D. Sc_{2}(SO_{4})_{3} Answer with only A, B, C, or D.","Which of the following compound is coloured? A. NiSO_{4} B. AI_{2}(SO_{4})_{3} C. ZnSO_{4} D. Sc_{2}(SO_{4})_{3} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0051,A,Chemistry-I,chemistry-i,1,0,1,A,C,A,"কীসের পরিবর্তনের ফলে সাম্যধ্রুবকের মান পরিবর্তিত হয়? A. তাপমাত্রা B. ঘনমাত্রা C. আয়তন D. প্রভাবক Answer with only A, B, C, or D.","kiser poribortoner fole samyodhruboker man poribortit hoy? A. tapomatra B. ghonomatra C. ayoton D. probhabok Answer with only A, B, C, or D.","As a result of what changes the value of the equilibrium constant changes? A. Temperature B. Concentration C. Volume D. Catalyst Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0068,D,Chemistry-I,chemistry-i,1,0,1,D,C,D,"কোন বিজ্ঞানীর মতে আবর্তনশীল ইলেকট্রন ক্রমাগত শক্তি বিকিরণ করে? A. হাইজেনবার্গ B. আইনস্টাইন C. ম্যাক্স প্লাঙ্ক D. ম্যাক্সওয়েল Answer with only A, B, C, or D.","kon bijnanir mote abortonoshil ilekotron kromagot shokti bikiron kore? A. haijenobarg B. ainostain C. myaks plangk D. myaksooyel Answer with only A, B, C, or D.","According to which scientist,rotating electrons constantly emit energy? A. Heisenberg B. Einstein C. Max Plank D. Maxwell Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0089,A,Chemistry-I,chemistry-i,1,0,0,A,D,D,"কোনটিির প্রথম আয়নিকরণ বিভব অধিক? A. N B. C C. B D. O Answer with only A, B, C, or D.","konotiir prothom ayonikoron bibhob odhik? A. N B. C C. B D. O Answer with only A, B, C, or D.","Which one has the highest first ionisation potential? A. NO B. C C. B D. O Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0107,B,Chemistry-I,chemistry-i,1,0,1,B,D,B,"বেরিয়াম কার্বাইড +HCl\rightarrow A+B(g); এখানে B এর ক্ষেত্রে প্রযোজ্য, এতে বিদ্যমান- i. sp সংকরণ ii. হাইড্রোজেন বন্ধন iii. S ব্লক মৌল A. i B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","beriyam karbaid +HCl\rightarrow A+B(g); ekhane B er kshetre projojy, ete bidyoman- i. sp songkoron ii. haidrojen bondhon iii. S blok moul A. i B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Barium carbide+HCI\rightarrow A+B(g),applicable for the B; it consists- i.sp hybridization ii.Hydrogen bond iii.S-block element Which one is correct? A. i B. i&iii C. ii&iii D. i.ii,&iii Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0116,B,Chemistry-I,chemistry-i,1,0,1,B,C,B,"নিচের কোনটির জন্য বোর পরমাণু মডেল প্রযোজ্য? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D.","nicher konotir jony bor poromanu model projojy? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D.","Which one of the following is applicable for Bohr's atom model? A. H^{+} B. He^{+} C. Li^{+} D. Be^{+} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0132,A,Chemistry-I,chemistry-i,1,0,1,A,B,A,"K_{c} এর মানের ক্ষেত্রে কোনটি সঠিক? A. এর মান 1 হতে পারে B. এর মান প্রভাবকের উপর নির্ভর করে C. এর মান চাপের উপর নির্ভর করে D. এর মান অসীম হতে পারে Answer with only A, B, C, or D.","K_{c} er maner kshetre konoti sothik? A. er man 1 hote pare B. er man probhaboker upor nirbhor kore C. er man chaper upor nirbhor kore D. er man osim hote pare Answer with only A, B, C, or D.","In case of the value of K_{c},which one is correct? A. May be 1 B. Depends on catalyst C. Depends on pressure D. May be infinitive Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0142,D,Chemistry-I,chemistry-i,1,0,1,D,C,D,"কোনটিতে সমযোজী বন্ধন অনুপস্থিত? A. HBr B. H_{2}S C. BeCl_{2} D. CaF_{2} Answer with only A, B, C, or D.","konotite somojoji bondhon onuposthit? A. HBr B. H_{2}S C. BeCl_{2} D. CaF_{2} Answer with only A, B, C, or D.","In which compound covalent bond is absent? A. HBr B. H_{2}S C. BeCI_{2} D. CaF_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0147,B,Chemistry-I,chemistry-i,1,0,0,B,D,C,A_{2}(g)+B_{2}(g)\rightleftharpoons 2AB(g); \bigtriangleup H = +X Kj/mol; বিক্রিয়াটিতে- i. চাপের প্রভাব বিদ্যমান ii. তাপমাত্রার প্রভাব বিদ্যমান iii. প্রভাবকের ভূমিকা বিদ্যমান নিচের কোনটি সঠিক? A. i B. ii C. i ও ii D....,A_{2}(g)+B_{2}(g)\rightleftharpoons 2AB(g); \bigtriangleup H = +X Kj/mol; bikriyatite- i. chaper probhab bidyoman ii. tapomatrar probhab bidyoman iii. probhaboker bhumika bidyoman nicher konoti sothik? A. i B. ii C. i...,"In reaction A_{2}(g)+B_{2}(g)\rightleftharpoons 2AB(g), \Delta H = +X Kj/mol- i. pressure influences the reaction ii. temperature influences the reaction iii. catalyst influences the reaction Which one is correct? A...."
benqa_ext_12th-Chemistry-I_0153,C,Chemistry-I,chemistry-i,1,0,1,C,D,C,"কোনটি আকৃতি প্রকাশ করে? A. প্রধান কোয়ান্টাম সংখ্যা B. চৌম্বক কোয়ান্টাম সংখ্যা C. সহকারী কোয়ান্টাম সংখ্যা D. ঘূর্ণন কোয়ান্টাম সংখ্যা Answer with only A, B, C, or D.","konoti akriti prokash kore? A. prodhan koyantam songkhya B. choumbok koyantam songkhya C. sohokari koyantam songkhya D. ghurnon koyantam songkhya Answer with only A, B, C, or D.","Which one indicates shape? A. Principal quantum number B. Magnetic quantum number C. Secondary quantum number D. Spin quantum number Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0154,A,Chemistry-I,chemistry-i,1,0,1,A,D,A,"কোন অরবিটালটি সম্ভব? A. 5s B. 3f C. 2d D. 1p Answer with only A, B, C, or D.","kon orobitaloti sombhob? A. 5s B. 3f C. 2d D. 1p Answer with only A, B, C, or D.","Which orbital is possible? A. 5s B. 3f C. 2d D. 1p Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0169,B,Chemistry-I,chemistry-i,1,0,1,B,D,B,"সবুজ রসাায়নের অন্তর্ভুক্ত- i. কক্ষ তাপমাত্রা ও চাপে বিক্রিয়া সংঘটনের চেষ্টা ii. নবায়নযোগ্য কাঁচামাল কম ব্যবহার করা iii. মাধ্যমিক গৌণ উৎপাদ হ্রাস করা নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii An...",sobuj rosaayoner ontorbhukt- i. koksh tapomatra o chape bikriya songghotoner cheshta ii. nobayonojogy kanchamal kom byobohar kora iii. madhyomik goun utopad hras kora nicher konoti sothik? A. i o ii B. i o iii C. ii o...,"Green chemistry includes- i.attempts to organize reaction at room temperature pressure ii.to use less renewable raw materials iii.to reduce secondary product A. i&ii B. i&iii C. ii&iii D. I,ii&iii Answer with only A,..."
benqa_ext_12th-Chemistry-I_0175,A,Chemistry-I,chemistry-i,1,0,1,A,C,A,"কোনটির আয়নিকরণ শক্তি বেশি? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D.","konotir ayonikoron shokti beshi? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D.","Which one's ionization potential is the highest? A. Be B. B C. Mg D. Al Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0185,D,Chemistry-I,chemistry-i,1,0,1,D,C,D,"কোনটি এন্টি অক্সিডেন্ট? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D.","konoti enti oksident? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D.","Which one in antioxidant? A. C_{6}H_{5}COONa B. NaNO_{2} C. EDTA D. BHT Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0189,C,Chemistry-I,chemistry-i,1,0,1,C,B,C,"দ্রাব্যতা গুণফল নিচের কোন ক্ষেত্রে প্রযোজ্য? A. অধিক দ্রবণীয় আয়নিক যৌগ B. অধিক দ্রবণীয় সমযোজী যৌগ C. স্বল্প দ্রবণীয় আয়নিক যৌগ D. স্বল্প দ্রবণীয় সমযোজী যৌগ Answer with only A, B, C, or D.","drabyota gunofol nicher kon kshetre projojy? A. odhik droboniy ayonik joug B. odhik droboniy somojoji joug C. sbolp droboniy ayonik joug D. sbolp droboniy somojoji joug Answer with only A, B, C, or D.","Solubility product is applicable in which case. A. More soluble ionic compound B. More soluble covalent copound C. Less soluble ionic compound D. Less soluble covalent compouund Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0198,D,Chemistry-I,chemistry-i,1,0,0,D,C,C,"ভিনেগার প্রস্তুতিতে অ্যামোনিয়াম ফসফেটের ভূমিকা কী? A. ফারমেন্টেশন B. ব্যাকটেরিয়া প্রতিরোধক C. pH নিয়ন্ত্রক D. ব্যাকটেরিয়া বৃদ্ধি সহায়ক Answer with only A, B, C, or D.","bhinegar prostutite amoniyam fosofeter bhumika ki? A. faromenteshon B. byakoteriya protirodhok C. pH niyontrok D. byakoteriya briddhi sohayok Answer with only A, B, C, or D.","What is the role of ammonium phosphet for the preparation of vinegar? A. Fermentation B. Resist bactotia C. Control pH D. Help to grow bacteria Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0199,B,Chemistry-I,chemistry-i,1,0,1,B,C,B,"H-পরমাাণুর বর্ণালির বামার সিরিজের সর্বনিম্ন তরঙ্গ সংখ্যার বিকিরিত রশ্মি কোনটি? A. 3R_{H}/4 B. 5R_{H}/36 C. 8R_{H}/9 D. 9R_{H}/144 Answer with only A, B, C, or D.","H-poromaanur bornalir bamar sirijer sorbonimn torongg songkhyar bikirit roshmi konoti? A. 3R_{H}/4 B. 5R_{H}/36 C. 8R_{H}/9 D. 9R_{H}/144 Answer with only A, B, C, or D.","Which one is the emitted ray of Balmer series of H-atom spectra which has lowest wave numbers? A. 3R_{H}/4 B. 5R_{H}/36 C. 8R_{H/9} D. 9R_{H/144} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0205,A,Chemistry-I,chemistry-i,1,0,1,A,D,A,"কোনটির জ্যামিতিক আকৃতি সরল রৈখিক? A. Co_{2} B. H_{2}O C. H_{2}S D. SO_{2} Answer with only A, B, C, or D.","konotir jyamitik akriti sorol roikhik? A. Co_{2} B. H_{2}O C. H_{2}S D. SO_{2} Answer with only A, B, C, or D.","Whose geometric shape is linear? A. CO_{2} B. H_{2}O C. H_{2}S D. SO_{2} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0226,C,Chemistry-I,chemistry-i,1,0,1,C,D,C,"ইলেকট্রন আসক্তি যে সকল নিয়ামক দ্বারা প্রভাবিত হয়- i. পারমাণবিক ভর ii. পরমাণুর আকার iii. কার্যকর নিউক্লিয়ার আধান নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","ilekotron asokti je sokol niyamok dwara probhabit hoy- i. paromanobik bhor ii. poromanur akar iii. karyokor niukliyar adhan nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B,...","Electron affinity depends on- i.atomic mass ii.atomic size iii.active nuclear charge Which one is correct? A. i&ii B. i&iii C. ii&iii D. I,ii&iii Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0229,A,Chemistry-I,chemistry-i,1,0,1,A,B,A,"প্রাকৃতিক অ্যান্টি অক্সিডেন্ট কোনটি? A. বিটা ক্যারোটিন B. ভিনেগার C. BHT D. BHA Answer with only A, B, C, or D.","prakritik anti oksident konoti? A. bita kyarotin B. bhinegar C. BHT D. BHA Answer with only A, B, C, or D.","Which one is natural antioxidant? A. Beta-Carotine B. Vinegar C. BHT D. BHA Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0252,C,Chemistry-I,chemistry-i,1,0,1,C,D,C,"Fe^{2+} আয়নের ইলেকট্রন বিন্যাসে বিজোড় ইলেকট্রন সংখ্যা কতটি? A. 2 B. 3 C. 4 D. 6 Answer with only A, B, C, or D.","Fe^{2+} ayoner ilekotron binyase bijor ilekotron songkhya kototi? A. 2 B. 3 C. 4 D. 6 Answer with only A, B, C, or D.","What is the number of unpaired electron in electronic configuration of Fe^{2+} ion? A. 2 B. 3 C. 4 D. 6 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0258,B,Chemistry-I,chemistry-i,1,0,1,B,D,B,"রঙিন যৌগ কোনটি? A. TiCl_{4} B. MnO_{2} C. ScCl_{3} D. ZnSO_{4} Answer with only A, B, C, or D.","rongin joug konoti? A. TiCl_{4} B. MnO_{2} C. ScCl_{3} D. ZnSO_{4} Answer with only A, B, C, or D.","Which is the colour compound? A. TiCl_{4} B. MnO_{2} C. ScCl_{3} D. ZnSO_{4} Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0264,C,Chemistry-I,chemistry-i,0,0,1,A,D,C,"নিম্নের কোনটি বাফার দ্রবণ? A. 30 mL 0.1M NH_{4}OH + 20mL 0.2M HCl B. 40 mL 0.2M CH_{3}COOH + 30mL 0.3M NaOH C. 50 mL 0.1M NaOH + 40mL 0.2M H_{2}CO_{3} D. 60 mL 0.1M NaOH + 70mL 0.2M HCL Answer with only A, B, C, or D.","nimner konoti bafar drobon? A. 30 mL 0.1M NH_{4}OH + 20mL 0.2M HCl B. 40 mL 0.2M CH_{3}COOH + 30mL 0.3M NaOH C. 50 mL 0.1M NaOH + 40mL 0.2M H_{2}CO_{3} D. 60 mL 0.1M NaOH + 70mL 0.2M HCL Answer with only A, B, C, or D.","Which one of the following is a buffer solution? A. 30mL 0.1M NH_{4}OH+20mL 0.2M HCl B. 40mL 0.2M CH_{3}COOH+30mL 0.3M NaOH C. 50 mL 0.1M NaOH+40mL 0.2M H_{2}CO_{3} D. 60mL 0.1M NaOH +70mL 0.2 MHCl Answer with only A,..."
benqa_ext_12th-Chemistry-I_0274,A,Chemistry-I,chemistry-i,1,0,1,A,D,A,"চালকোজেন গ্রুপ কোনটি? A. 16 B. 15 C. 14 D. 11 Answer with only A, B, C, or D.","chalokojen grup konoti? A. 16 B. 15 C. 14 D. 11 Answer with only A, B, C, or D.","Which is the Chalcogen group? A. 16 B. 15 C. 14 D. 11 Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0285,D,Chemistry-I,chemistry-i,1,0,1,D,C,D,"নিচের কোনটি অভিজাত গ্যাস A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D.","nicher konoti obhijat gyas A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D.","Which of the following is a noble gas? A. H_{2} B. N_{2} C. F_{2} D. Xe Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0287,C,Chemistry-I,chemistry-i,1,0,1,C,D,C,"NH_{4}^{+} এর আকৃতি কোনটি? A. অষ্টতলকীয় B. দ্বি-পিরামিডীয় C. চতুস্তলকীয় D. পিরামিডীয় Answer with only A, B, C, or D.","NH_{4}^{+} er akriti konoti? A. oshtotolokiy B. dwi-piramidiy C. chotustolokiy D. piramidiy Answer with only A, B, C, or D.","What is the shape of NH_{4}^{+}? A. Octahedral B. Bipyramidal C. Tetrahedral D. Pyramidal Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0299,A,Chemistry-I,chemistry-i,1,0,1,A,B,A,"আসমানি আলোর তরঙ্গদৈর্ঘ্যের চেয়ে ছোট তরঙ্গদৈর্ঘ্যের আলো কোনটি? A. নীল B. সবুজ C. কমলা D. লাল Answer with only A, B, C, or D.","asomani alor toronggodoirghyer cheye chhot toronggodoirghyer alo konoti? A. nil B. sobuj C. komola D. lal Answer with only A, B, C, or D.","Which of the following light's wavelength is less than sky blue lights wavelength? A. Blue B. Green C. Orange D. Red Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0300,C,Chemistry-I,chemistry-i,1,0,1,C,B,C,"গুক্লোজ থেকে ইথানল প্রস্তুতিতে কোন এনজাইমটি ব্যবহৃত হয়? A. ডায়াস্টেজ B. মল্টেজ C. জাইমেজ D. ইনভার্টেজ Answer with only A, B, C, or D.","gukloj theke ithanol prostutite kon enojaimoti byobohrit hoy? A. dayastej B. moltej C. jaimej D. inobhartej Answer with only A, B, C, or D.","Which enzyme is used to prepare ethanol from glucose? A. Diastase B. Maltase C. Zymase D. Invertsse Answer with only A, B, C, or D."
benqa_ext_12th-Chemistry-I_0325,C,Chemistry-I,chemistry-i,1,0,1,C,B,C,"কোনটির ক্ষেত্রে বোর পরমাণু মডেল প্রযোজ্য? A. H^{+} B. He^{2+} C. Li^{2+} D. Be^{4+} Answer with only A, B, C, or D.","konotir kshetre bor poromanu model projojy? A. H^{+} B. He^{2+} C. Li^{2+} D. Be^{4+} Answer with only A, B, C, or D.","Which one is applicable for Bohr atom model? A. H^{+} B. He^{2+} C. Li^{2+} D. Be^{4+} Answer with only A, B, C, or D."
