model,id,variant,dataset,task_type,answer_type,gold,before_correct,after_correct,change,before_parsed,after_parsed,before_seconds,after_seconds,before_source,after_source
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0040,banglish_clean,mgsm,math_word_problem,short_answer,18,False,False,same_wrong,"The question appears to be in a corrupted or non-standard form, possibly due to encoding or transcription errors. However, based on the context and the structure of the question, it seems to be a logic or time-distance problem involving ""mail"", ""skip"", ""tritiyangsh"" (likely a typo or misrender","""jodi tini proti ghontay 3 mail skip korote paren, tahole douranoy ek-tritiyangsh o hantay d",3.328,6.5964,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0040,english,mgsm,math_word_problem,short_answer,18,False,False,same_wrong,"So, running speed = 2 × skipping speed = 2 × 3 = **6 mph**.",Total time = 6 hours.,3.2223,6.5155,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0041,bangla,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,সুজির iPhone 1 বছর পুরনো।,"বেনের iPhone সুজির iPhone-এর তুলনায় দ্বিগুণ পুরনো, তাই বেনের iPhone = 2 × 1 = 2 বছর পুরনো।",3.3691,6.6294,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0041,banglish_clean,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,"Jodi sujir iPhone 1 bochhor purono hoy, tahole bryandoner iPhone kot bochhorer purono na, karon ""bryandoner iPhone bener iPhone-er theke charogun purono"" er moddhe, bryandoner iPhone er pur",na,3.2758,5.7718,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0041,english,mgsm,math_word_problem,short_answer,8,False,True,gain,Brandon’s iPhone = 4 × 2 = 8 years,8,3.2058,3.4771,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0042,bangla,mgsm,math_word_problem,short_answer,200,False,False,same_wrong,"পলি যখন নীলকান্ত মণি ধরে রাখেন, তখন তিনগুণ দূরত্ব অবধি জ্যাভল",পলির সাধারণ দূরত্ব = 400 ফুট,3.9412,7.2507,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0042,banglish_clean,mgsm,math_word_problem,short_answer,200,False,False,same_wrong,"Jodi tini moniti dhore rakhen, tahole dragoner ognishikhar nagaler baire 400 fut durotb obodhi danriye poli sborn jyabholin diye dragonoke aghat korote paroben.","Jodi tini moniti dhore rakhen, tahole dragoner ognishikhar nagaler baire 400 fut durotb obodhi danriye poli sborn jyabholin diye dragonoke aghat korote paroben.",3.2666,3.2847,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0042,english,mgsm,math_word_problem,short_answer,200,False,True,gain,3 \times 400 = 12,1200 - 1000,3.3344,6.5936,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0043,bangla,mgsm,math_word_problem,short_answer,26,False,False,same_wrong,"প্রতিটি পাইকে 8টি টুকরো করা হয়েছিল, এবং 5টি পাই রয়েছে।",সন্ধ্যার শেষে 14টি টুকরো অবশি�,3.6016,6.8765,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0043,banglish_clean,mgsm,math_word_problem,short_answer,26,False,False,same_wrong,Thakuma Jons Domokolokormider Modhyahnobhojoner Jony 5ti apel pai bek kore,Each person gets 1 piece of papaya (since 5 pieces divided among 5 people).,3.3823,6.6256,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0043,english,mgsm,math_word_problem,short_answer,26,False,True,gain,40 - 14,26,3.261,3.8011,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0044,bangla,mgsm,math_word_problem,short_answer,48,False,False,same_wrong,300 গ্রামের ব্যাগে 5টি সার্ভিং থাকে,তাই প্রতি গ্রামের ক্যালোরি = (250 × 5) / 300 = 1250 / 300 ≈ 4.17 ক্�,3.5134,6.7898,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0044,banglish_clean,mgsm,math_word_problem,short_answer,48,False,False,same_wrong,200 grams,200 grams,0.4441,0.4487,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0044,english,mgsm,math_word_problem,short_answer,48,False,True,gain,200 ÷ 250 = 0.8,48,3.2866,5.6212,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0045,bangla,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,প্রতি পাউন্ড মোম দিয়ে চার্লি 10টি টেপারড মোমবাতি তৈরি করতে �,20টি মোমবাতি তৈরি করতে প্রয়ো,3.5123,6.882,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0045,banglish_clean,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,"If Tini sells each momobati for **$2.00**, how much",Each pound of mom and polote costs **$10.00**.,3.3154,6.5789,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0045,english,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,Cost of supplies = $10.,Total revenue = 2,3.2868,6.5919,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0046,bangla,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,মঙ্গলবার: সোমবারের চেয়ে 2/5 গুণ বেশি → \( 5,মঙ্গলবার: সোমবারের চেয়ে 2/5 গুণ বেশি → \( 5 + \frac{2}{5} \times 5 = 5 + 2 = 7 \) টি নিবন্ধ,3.8468,7.0141,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0046,banglish_clean,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,{5},{5},0.4347,0.4397,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0046,english,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,"So, Tuesday = 5 + 2",Total articles = 5 (Monday) + 7 (Tuesday) + 14 (Wednesday) = 26 articles,3.3216,6.5421,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0047,bangla,mgsm,math_word_problem,short_answer,163,False,False,same_wrong,ক্যান্ডিস কফি শপে কাজে বেরোনোর আগে তাঁর পার্সে 80টি পোস্ট-ইট �,ক্যান্ডিস কফি শপে কাজে বেরোনোর আগে তাঁর পার্সে 80টি পোস্ট-ইট নোট ছিল।,3.6822,6.9646,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0047,banglish_clean,mgsm,math_word_problem,short_answer,163,False,False,same_wrong,197,197,1.0305,1.0473,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0047,english,mgsm,math_word_problem,short_answer,163,False,True,gain,"After that, she had 23 notes remaining.",x = 163,3.2819,6.5816,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0048,bangla,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,তিনি $200 ব্যয় করেছেন,\frac{200}{40} = 5 \text{ টাই},3.4457,6.6499,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0048,banglish_clean,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,"Each ""Nil tai"" costs $40.","Step 1: Find how many ""Nil tai""",3.2941,6.6036,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0048,english,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,\text{Number of blue ties} = \frac{200}{40} = 5,\text{Cost of red ties} = 40 + (0.,3.2009,6.5557,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0049,bangla,mgsm,math_word_problem,short_answer,8,False,True,gain,প্রতি টুকরো 6 ইঞ্চি লম্বা,8,3.3646,4.5375,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0049,banglish_clean,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,"""tresi baganer tometo gachher obolomboner jony 4 fut lomba ekoti tar byobohar korechhen. tarotike","""The third baganer (third person) has 4 feet (4 fut) of race, and one person runs in a race. In",3.2059,6.5606,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0049,english,mgsm,math_word_problem,short_answer,8,True,True,same_correct,8,8,1.7464,1.8089,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0050,bangla,mgsm,math_word_problem,short_answer,30,False,False,same_wrong,"বিল্ডিং 15 ফ্লোরের, তাই মোট ইউনিট","বিল্ডিং-এর 3/4 অংশ অধিকৃত, তাই অধিকৃত ইউনিট =",3.391,6.6889,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0050,banglish_clean,mgsm,math_word_problem,short_answer,30,False,False,same_wrong,"The question is in Bengali, so let's first understand and translate it:","The question is in Bengali, so let's first understand and translate it:",3.2599,6.5382,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0050,english,mgsm,math_word_problem,short_answer,30,False,True,gain,"So, occupied units = (3/4) × 120 = 90",30,3.2122,4.4867,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
