model,id,variant,dataset,task_type,answer_type,gold,before_correct,after_correct,change,before_parsed,after_parsed,before_seconds,after_seconds,before_source,after_source
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0044,english,mgsm,math_word_problem,short_answer,48,False,False,same_wrong,150g,150g,0.2773,0.2811,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0045,bangla,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,$60.00,$60.00,0.5498,0.554,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0045,banglish_clean,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,"Yes, if one of the ten transactions incurs a $2.00 fee, then 20 transactions will result in a fee of $20.00.","Yes, if one of the ten transactions incurs a $2.00 fee, then 20 transactions will result in a fee of $20.00.",1.5309,1.5583,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0045,english,mgsm,math_word_problem,short_answer,20,False,False,same_wrong,$0.00,$0.00,0.3161,0.3205,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0046,bangla,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,16 hours,16 hours,0.6202,0.6166,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0046,banglish_clean,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,"Meredith Ekojon Frilyans' blog suggests that for the 4-hour period, she consumed 5 grams of protein, with 2/5 grams coming from the first half and 3/5 grams from the second half.","Meredith Ekojon Frilyans' blog suggests that for the 4-hour period, she consumed 5 grams of protein, with 2/5 grams coming from the first half and 3/5 grams from the second half.",2.1432,2.1527,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0046,english,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,64,64,0.2199,0.2278,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0047,bangla,mgsm,math_word_problem,short_answer,163,False,False,same_wrong,150,150,0.5194,0.5276,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0047,banglish_clean,mgsm,math_word_problem,short_answer,163,False,False,same_wrong,"joto tanr kachhe mot 23ti post-it not oboshisht thake, tanr kena pyakete 148 ti post-it not chhil.","joto tanr kachhe mot 23ti post-it not oboshisht thake, tanr kena pyakete 148 ti post-it not chhil.",1.732,1.7826,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0047,english,mgsm,math_word_problem,short_answer,163,False,False,same_wrong,151,151,0.2675,0.2609,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0048,bangla,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,300,300,0.3777,0.3752,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0048,banglish_clean,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,tini tai babod mot kot byoy korechhen: $100,tini tai babod mot kot byoy korechhen: $100,0.8089,0.8193,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0048,english,mgsm,math_word_problem,short_answer,800,False,False,same_wrong,300,300,0.2213,0.2212,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0049,bangla,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,2,2,0.2611,0.2639,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0049,banglish_clean,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,3,3,0.1642,0.1647,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0049,english,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,10 pieces,10 pieces,0.2221,0.2189,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0050,bangla,mgsm,math_word_problem,short_answer,30,False,False,same_wrong,6,6,0.2604,0.2627,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0050,banglish_clean,mgsm,math_word_problem,short_answer,30,False,False,same_wrong,20,20,0.2018,0.2038,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen2.5-3B-Instruct,mgsm_bn_0050,english,mgsm,math_word_problem,short_answer,30,False,False,same_wrong,60,60,0.1819,0.1861,results/runs/qwen2_5_3b_mgsm_bn50_v1/results/runs/qwen2_5_3b_mgsm_bn50_v1.jsonl,results/runs/qwen2_5_3b_mgsm_bn50_v1_128/results/runs/qwen2_5_3b_mgsm_bn50_v1_128.jsonl
